time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.22965143341276648,0.8950649235978598,13.368708820363434,0.19039151498445506,6.246914844417304,0.0,0.3939007493834181,1.6881254057598398,3.693813078040546,0.1595503881819138,0.008493390637471206,0.0,465.5618089251286,465.5629522840791,466.2286648382375,466.6831849401202
1.8600000000000012,0.25392056372544675,0.9996809338999476,13.58998774135265,0.19962072338856274,6.24762985872859,0.0,0.4150114821605524,1.7998400200901445,3.6819353060167006,0.13878333168961127,0.018009245253777312,0.0,418.75759743704117,419.5845090087424,420.33114842971366,418.55097768582914
1.9200000000000013,0.27953582353735307,1.1116815946367113,13.813134453994609,0.2081020104232696,6.248486637974732,0.0,0.4387160497813014,1.9342301908789814,3.7557572538034085,0.1460517843560206,0.0055211081031365005,0.0,448.321011033379,447.3050023491544,447.8351039710815,448.44433702824904
1.9800000000000013,0.3066012626774251,1.2321699850441943,14.041905743566147,0.21681472996251472,6.249172793536697,0.0,0.46338725181428625,2.0828051222469663,3.869229370729281,0.14347931949210677,0.021213473107417436,0.0,460.93078986391305,462.1692541026511,461.74000008336475,461.55585377376826
2.0400000000000014,0.3351222626148932,1.3617089096455912,14.277272820958514,0.22525385424127542,6.2503380335012615,0.0,0.4871620948895616,2.2358745493860552,3.975617882289953,0.13430293689433148,0.015569927516334778,0.0,461.3926962897778,460.9468330806644,461.03054882854525,460.3224637164388
2.1000000000000014,0.36495325819985447,1.4999714360502863,14.516275400102836,0.23332788482451328,6.252214742101533,0.0,0.5070548983511485,2.3735007845851137,3.9907733300988855,0.13508991270797033,0.05177090762899309,0.0,430.99341983014614,434.04292926894635,433.78590101335107,433.8691740741126
2.1600000000000015,0.39587742203215026,1.6461800098794557,14.754284123919026,0.2416377471512785,6.255134939342071,0.0,0.5234980431407561,2.5007293564153996,3.9427387089596984,0.14455888487993346,0.041610002927510374,0.0,413.1310298548652,412.235673391403,411.8886492552077,412.7446625933589
2.2200000000000015,0.427816284996264,1.8008089906611178,14.992047632856515,0.24988515288446145,6.257337800100178,0.0,0.5408897249718871,2.654222187332869,3.982205127732405,0.11689619373711385,0.024480447098148787,0.0,443.0679644644952,441.6578686860275,443.38055659445627,441.11889327561244
2.2800000000000016,0.46085102305601894,1.9656870996130087,15.235663129955565,0.25704739268634214,6.259241350197138,0.0,0.5600482370607858,2.842218875987534,4.137324418468011,0.12390565461441208,0.04327179029196153,0.0,479.5073664085496,480.93316634250704,478.70692339749945,479.251721956873
2.3400000000000016,0.4948643932089158,2.1406660445848584,15.483531692760714,0.26439456358384383,6.262005203272633,0.0,0.5734858556412136,2.9909297454810266,4.124671268932696,0.119379541492145,0.05113248388757579,0.0,427.73852027471884,428.40884149899773,428.555790641063,428.1850327044045
